edge_type_id target_query source_query dynamics_params delay model_template
2067 node_type_id=='486146717' pop_name=='i23Sst' GABA_InhToExc.json 1.5 exp2syn
2068 node_type_id=='487601493' pop_name=='i23Sst' GABA_InhToExc.json 1.5 exp2syn
2069 node_type_id=='477135941' pop_name=='i5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2070 node_type_id=='483061182' pop_name=='i5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2071 node_type_id=='483061182' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2072 node_type_id=='485909730' pop_name=='i5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2073 node_type_id=='486146717' pop_name=='i5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2074 node_type_id=='478110866' pop_name=='i5Htr3a' GABA_InhToInh.json 1.5 exp2syn
2075 node_type_id=='478110866' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2076 node_type_id=='481001895' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2077 node_type_id=='481136138' pop_name=='i5Htr3a' GABA_InhToInh.json 1.5 exp2syn
2078 node_type_id=='482644550' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2079 node_type_id=='482644550' pop_name=='i5Htr3a' GABA_InhToInh.json 1.5 exp2syn
2082 node_type_id=='478110866' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
2083 node_type_id=='481001895' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
2084 node_type_id=='481136138' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
2085 node_type_id=='482644550' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
2087 node_type_id=='477135941' pop_name=='i5Sst' GABA_InhToExc.json 1.5 exp2syn
2088 node_type_id=='483061182' pop_name=='i5Sst' GABA_InhToExc.json 1.5 exp2syn
2089 node_type_id=='485909730' pop_name=='i5Sst' GABA_InhToExc.json 1.5 exp2syn
2090 node_type_id=='486146717' pop_name=='i5Sst' GABA_InhToExc.json 1.5 exp2syn
2091 node_type_id=='487601493' pop_name=='i5Sst' GABA_InhToExc.json 1.5 exp2syn
2092 node_type_id=='478110866' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
2093 node_type_id=='481001895' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
2094 node_type_id=='481136138' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
2095 node_type_id=='482644550' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
2097 node_type_id=='477135941' pop_name=='LIFe5Rbp4' AMPA_ExcToExc.json 2.5 exp2syn
2098 node_type_id=='483061182' pop_name=='LIFe5Rbp4' AMPA_ExcToExc.json 2.5 exp2syn
2099 node_type_id=='485909730' pop_name=='LIFe5Rbp4' AMPA_ExcToExc.json 2.5 exp2syn
2100 node_type_id=='486146717' pop_name=='LIFe5Rbp4' AMPA_ExcToExc.json 2.5 exp2syn
2101 node_type_id=='478110866' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
2102 node_type_id=='481001895' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
2103 node_type_id=='481136138' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
2104 node_type_id=='482644550' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
2106 node_type_id=='477135941' pop_name=='LIFe23Cux2' AMPA_ExcToExc.json 1.6 exp2syn
2107 node_type_id=='483061182' pop_name=='LIFe23Cux2' AMPA_ExcToExc.json 1.6 exp2syn
2108 node_type_id=='485909730' pop_name=='LIFe23Cux2' AMPA_ExcToExc.json 1.6 exp2syn
2109 node_type_id=='486146717' pop_name=='LIFe23Cux2' AMPA_ExcToExc.json 1.6 exp2syn
2110 node_type_id=='487601493' pop_name=='LIFe23Cux2' AMPA_ExcToExc.json 1.6 exp2syn
2111 node_type_id=='477135941' pop_name=='LIFi6Pvalb' GABA_InhToExc.json 0.9 exp2syn
2112 node_type_id=='483061182' pop_name=='LIFi6Pvalb' GABA_InhToExc.json 0.9 exp2syn
2113 node_type_id=='485909730' pop_name=='LIFi6Pvalb' GABA_InhToExc.json 0.9 exp2syn
2114 node_type_id=='486146717' pop_name=='LIFi6Pvalb' GABA_InhToExc.json 0.9 exp2syn
2115 node_type_id=='478110866' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
2116 node_type_id=='481001895' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
2117 node_type_id=='481136138' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
2118 node_type_id=='482644550' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
2120 node_type_id=='477135941' pop_name=='LIFe4Scnn1a' AMPA_ExcToExc.json 1.3 exp2syn
2121 node_type_id=='483061182' pop_name=='LIFe4Scnn1a' AMPA_ExcToExc.json 1.3 exp2syn
2122 node_type_id=='485909730' pop_name=='LIFe4Scnn1a' AMPA_ExcToExc.json 1.3 exp2syn
2123 node_type_id=='486146717' pop_name=='LIFe4Scnn1a' AMPA_ExcToExc.json 1.3 exp2syn
2124 node_type_id=='487601493' pop_name=='LIFe4Scnn1a' AMPA_ExcToExc.json 1.3 exp2syn
2125 node_type_id=='478110866' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
2126 node_type_id=='481001895' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
2127 node_type_id=='481136138' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
2128 node_type_id=='482644550' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
2130 node_type_id=='477135941' pop_name=='LIFi23Pvalb' GABA_InhToExc.json 0.9 exp2syn
2131 node_type_id=='483061182' pop_name=='LIFi23Pvalb' GABA_InhToExc.json 0.9 exp2syn
2132 node_type_id=='485909730' pop_name=='LIFi23Pvalb' GABA_InhToExc.json 0.9 exp2syn
2133 node_type_id=='486146717' pop_name=='LIFi23Pvalb' GABA_InhToExc.json 0.9 exp2syn
2134 node_type_id=='477135941' pop_name=='LIFe4other' AMPA_ExcToExc.json 1.3 exp2syn
2135 node_type_id=='483061182' pop_name=='LIFe4other' AMPA_ExcToExc.json 1.3 exp2syn
2136 node_type_id=='485909730' pop_name=='LIFe4other' AMPA_ExcToExc.json 1.3 exp2syn
2137 node_type_id=='486146717' pop_name=='LIFe4other' AMPA_ExcToExc.json 1.3 exp2syn
2138 node_type_id=='487601493' pop_name=='LIFe4other' AMPA_ExcToExc.json 1.3 exp2syn
2139 node_type_id=='478110866' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.5 exp2syn
2140 node_type_id=='481001895' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.5 exp2syn
2141 node_type_id=='481136138' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.5 exp2syn
2142 node_type_id=='482644550' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.5 exp2syn
2144 node_type_id=='478110866' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
2145 node_type_id=='481001895' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
2146 node_type_id=='481136138' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
2147 node_type_id=='482644550' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
2149 node_type_id=='477135941' pop_name=='LIFi4Pvalb' GABA_InhToExc.json 0.9 exp2syn
2150 node_type_id=='483061182' pop_name=='LIFi4Pvalb' GABA_InhToExc.json 0.9 exp2syn
2151 node_type_id=='485909730' pop_name=='LIFi4Pvalb' GABA_InhToExc.json 0.9 exp2syn
2152 node_type_id=='486146717' pop_name=='LIFi4Pvalb' GABA_InhToExc.json 0.9 exp2syn
2153 node_type_id=='487601493' pop_name=='LIFi4Pvalb' GABA_InhToExc.json 0.9 exp2syn
2154 node_type_id=='478110866' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.2 exp2syn
2155 node_type_id=='481001895' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.2 exp2syn
2156 node_type_id=='481136138' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.2 exp2syn
2157 node_type_id=='482644550' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.2 exp2syn
2159 node_type_id=='477135941' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json 1.3 exp2syn
2160 node_type_id=='477135941' pop_name=='i5Htr3a' AMPA_ExcToExc.json 1.3 exp2syn
2161 node_type_id=='483061182' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json 1.3 exp2syn
2162 node_type_id=='483061182' pop_name=='i5Htr3a' AMPA_ExcToExc.json 1.3 exp2syn
2163 node_type_id=='485909730' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json 1.3 exp2syn
2164 node_type_id=='486146717' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json 1.3 exp2syn
2165 node_type_id=='486146717' pop_name=='i5Htr3a' AMPA_ExcToExc.json 1.3 exp2syn
2166 node_type_id=='487601493' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json 1.3 exp2syn
2167 node_type_id=='478110866' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
2168 node_type_id=='478110866' pop_name=='i5Htr3a' AMPA_ExcToInh.json 1.5 exp2syn
2169 node_type_id=='481001895' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
2170 node_type_id=='481001895' pop_name=='i5Htr3a' AMPA_ExcToInh.json 1.5 exp2syn
2171 node_type_id=='481136138' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
2172 node_type_id=='481136138' pop_name=='i5Htr3a' AMPA_ExcToInh.json 1.5 exp2syn
2173 node_type_id=='482644550' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
2174 node_type_id=='482644550' pop_name=='i5Htr3a' AMPA_ExcToInh.json 1.5 exp2syn
2176 node_type_id=='477135941' pop_name=='LIFi4Htr3a' GABA_InhToExc.json 1.5 exp2syn
2177 node_type_id=='483061182' pop_name=='LIFi4Htr3a' GABA_InhToExc.json 1.5 exp2syn
2178 node_type_id=='485909730' pop_name=='LIFi4Htr3a' GABA_InhToExc.json 1.5 exp2syn
2179 node_type_id=='486146717' pop_name=='LIFi4Htr3a' GABA_InhToExc.json 1.5 exp2syn
2180 node_type_id=='478110866' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
2181 node_type_id=='481001895' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
2182 node_type_id=='481136138' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
2183 node_type_id=='482644550' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
2185 node_type_id=='477135941' pop_name=='LIFi4Sst' GABA_InhToExc.json 1.5 exp2syn
2186 node_type_id=='483061182' pop_name=='LIFi4Sst' GABA_InhToExc.json 1.5 exp2syn
2187 node_type_id=='485909730' pop_name=='LIFi4Sst' GABA_InhToExc.json 1.5 exp2syn
2188 node_type_id=='486146717' pop_name=='LIFi4Sst' GABA_InhToExc.json 1.5 exp2syn
2189 node_type_id=='487601493' pop_name=='LIFi4Sst' GABA_InhToExc.json 1.5 exp2syn
2190 node_type_id=='478110866' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
2191 node_type_id=='481001895' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
2192 node_type_id=='481136138' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
2193 node_type_id=='482644550' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
2195 node_type_id=='477135941' pop_name=='LIFe4Nr5a1' AMPA_ExcToExc.json 1.3 exp2syn
2196 node_type_id=='483061182' pop_name=='LIFe4Nr5a1' AMPA_ExcToExc.json 1.3 exp2syn
2197 node_type_id=='485909730' pop_name=='LIFe4Nr5a1' AMPA_ExcToExc.json 1.3 exp2syn
2198 node_type_id=='486146717' pop_name=='LIFe4Nr5a1' AMPA_ExcToExc.json 1.3 exp2syn
2199 node_type_id=='487601493' pop_name=='LIFe4Nr5a1' AMPA_ExcToExc.json 1.3 exp2syn
2200 node_type_id=='478110866' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
2201 node_type_id=='481001895' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
2202 node_type_id=='481136138' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
2203 node_type_id=='482644550' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
2205 node_type_id=='477135941' pop_name=='LIFe5noRbp4' AMPA_ExcToExc.json 2.5 exp2syn
2206 node_type_id=='483061182' pop_name=='LIFe5noRbp4' AMPA_ExcToExc.json 2.5 exp2syn
2207 node_type_id=='485909730' pop_name=='LIFe5noRbp4' AMPA_ExcToExc.json 2.5 exp2syn
2208 node_type_id=='486146717' pop_name=='LIFe5noRbp4' AMPA_ExcToExc.json 2.5 exp2syn
2209 node_type_id=='478110866' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
2210 node_type_id=='481001895' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
2211 node_type_id=='481136138' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
2212 node_type_id=='482644550' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
2214 node_type_id=='478110866' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
2215 node_type_id=='481001895' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
2216 node_type_id=='481136138' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
2217 node_type_id=='482644550' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
2219 node_type_id=='478110866' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2220 node_type_id=='481001895' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2221 node_type_id=='481136138' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2222 node_type_id=='482644550' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
2224 node_type_id=='477135941' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2225 node_type_id=='477135941' pop_name=='i23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2226 node_type_id=='483061182' pop_name=='i23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2227 node_type_id=='483061182' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2228 node_type_id=='485909730' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2229 node_type_id=='486146717' pop_name=='i23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2230 node_type_id=='486146717' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2231 node_type_id=='477135941' pop_name=='LIFi23Sst' GABA_InhToExc.json 1.5 exp2syn
2232 node_type_id=='483061182' pop_name=='LIFi23Sst' GABA_InhToExc.json 1.5 exp2syn
2233 node_type_id=='485909730' pop_name=='LIFi23Sst' GABA_InhToExc.json 1.5 exp2syn
2234 node_type_id=='486146717' pop_name=='LIFi23Sst' GABA_InhToExc.json 1.5 exp2syn
2235 node_type_id=='477135941' pop_name=='LIFi5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2236 node_type_id=='483061182' pop_name=='LIFi5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2237 node_type_id=='485909730' pop_name=='LIFi5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2238 node_type_id=='486146717' pop_name=='LIFi5Htr3a' GABA_InhToExc.json 1.5 exp2syn
2239 node_type_id=='478110866' pop_name=='LIFi5Htr3a' GABA_InhToInh.json 1.5 exp2syn
2240 node_type_id=='482644550' pop_name=='LIFi5Htr3a' GABA_InhToInh.json 1.5 exp2syn
2242 node_type_id=='478110866' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
2243 node_type_id=='481001895' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
2244 node_type_id=='481136138' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
2245 node_type_id=='482644550' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
2247 node_type_id=='477135941' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
2248 node_type_id=='483061182' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
2249 node_type_id=='485909730' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
2250 node_type_id=='486146717' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
2251 node_type_id=='478110866' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
2252 node_type_id=='481001895' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
2253 node_type_id=='481136138' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
2254 node_type_id=='482644550' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
2256 node_type_id=='477135941' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2257 node_type_id=='483061182' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2258 node_type_id=='485909730' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2259 node_type_id=='486146717' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2260 node_type_id=='487601493' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2261 node_type_id=='477135941' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2262 node_type_id=='483061182' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2263 node_type_id=='485909730' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2264 node_type_id=='486146717' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2278 node_type_id=='486146717' pop_name=='LIFi23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2288 node_type_id=='487601493' pop_name=='LIFi6Pvalb' GABA_InhToExc.json 0.9 exp2syn
2291 node_type_id=='487601493' pop_name=='LIFi23Pvalb' GABA_InhToExc.json 0.9 exp2syn
2295 node_type_id=='485909730' pop_name=='i5Htr3a' AMPA_ExcToExc.json 1.3 exp2syn
2302 node_type_id=='485909730' pop_name=='i23Htr3a' GABA_InhToExc.json 1.5 exp2syn
2309 node_type_id=='487601493' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
2311 node_type_id=='313861608' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2312 node_type_id=='321023397' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2313 node_type_id=='333785962' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2314 node_type_id=='396608557' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2315 node_type_id=='469610831' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2316 node_type_id=='471077857' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2317 node_type_id=='471085676' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2318 node_type_id=='478793814' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2319 node_type_id=='486783119' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
2322 node_type_id=='313861608' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2323 node_type_id=='321023397' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2324 node_type_id=='333785962' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2325 node_type_id=='396608557' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2326 node_type_id=='469610831' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2327 node_type_id=='471077857' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2328 node_type_id=='471085676' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2329 node_type_id=='478793814' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2330 node_type_id=='486783119' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
2333 node_type_id=='313861608' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2334 node_type_id=='321023397' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2335 node_type_id=='333785962' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2336 node_type_id=='396608557' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2337 node_type_id=='469610831' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2338 node_type_id=='471077857' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2339 node_type_id=='471085676' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2340 node_type_id=='478793814' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2341 node_type_id=='486783119' pop_name=='i6Pvalb' GABA_InhToInh.json 1.6 exp2syn
2343 node_type_id=='313861608' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2344 node_type_id=='321023397' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2345 node_type_id=='333785962' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2346 node_type_id=='396608557' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2347 node_type_id=='469610831' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2348 node_type_id=='471077857' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2349 node_type_id=='471085676' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2350 node_type_id=='478793814' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2351 node_type_id=='486783119' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
2354 node_type_id=='313861608' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2355 node_type_id=='321023397' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2356 node_type_id=='333785962' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2357 node_type_id=='396608557' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2358 node_type_id=='469610831' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2359 node_type_id=='471077857' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2360 node_type_id=='471085676' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2361 node_type_id=='478793814' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2362 node_type_id=='486783119' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
2365 node_type_id=='313861608' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2366 node_type_id=='321023397' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2367 node_type_id=='333785962' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2368 node_type_id=='396608557' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2369 node_type_id=='469610831' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2370 node_type_id=='471077857' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2371 node_type_id=='471085676' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2372 node_type_id=='478793814' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2373 node_type_id=='486783119' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
2376 node_type_id=='313861608' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2377 node_type_id=='321023397' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2378 node_type_id=='333785962' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2379 node_type_id=='396608557' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2380 node_type_id=='469610831' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2381 node_type_id=='471077857' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2382 node_type_id=='471085676' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2383 node_type_id=='478793814' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2384 node_type_id=='486783119' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
2387 node_type_id=='313861608' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2388 node_type_id=='321023397' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2389 node_type_id=='333785962' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2390 node_type_id=='396608557' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2391 node_type_id=='469610831' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2392 node_type_id=='471077857' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2393 node_type_id=='471085676' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2394 node_type_id=='478793814' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2395 node_type_id=='486783119' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
2398 node_type_id=='313861608' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2399 node_type_id=='321023397' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2400 node_type_id=='321023397' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2401 node_type_id=='333785962' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2402 node_type_id=='333785962' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2403 node_type_id=='396608557' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2404 node_type_id=='469610831' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2405 node_type_id=='471077857' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2406 node_type_id=='471085676' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2407 node_type_id=='471085676' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2408 node_type_id=='478793814' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2409 node_type_id=='486783119' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
2410 node_type_id=='486783119' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
