edge_type_id target_query source_query model_template dynamics_params delay
2135 node_type_id=='483061182' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
2136 node_type_id=='485909730' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
2137 node_type_id=='486146717' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
2138 node_type_id=='487601493' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
2139 node_type_id=='478110866' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.5
2140 node_type_id=='481001895' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.5
2141 node_type_id=='481136138' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.5
2142 node_type_id=='482644550' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.5
2144 node_type_id=='478110866' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
2145 node_type_id=='481001895' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
2146 node_type_id=='481136138' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
2147 node_type_id=='482644550' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
2149 node_type_id=='477135941' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
2150 node_type_id=='483061182' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
2151 node_type_id=='485909730' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
2152 node_type_id=='486146717' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
2153 node_type_id=='487601493' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
2154 node_type_id=='478110866' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.2
2155 node_type_id=='481001895' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.2
2156 node_type_id=='481136138' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.2
2157 node_type_id=='482644550' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.2
2159 node_type_id=='477135941' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
2160 node_type_id=='477135941' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
2161 node_type_id=='483061182' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
2162 node_type_id=='483061182' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
2163 node_type_id=='485909730' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
2164 node_type_id=='486146717' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
2165 node_type_id=='486146717' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
2166 node_type_id=='487601493' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
2167 node_type_id=='478110866' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.5
2168 node_type_id=='478110866' pop_name=='i5Htr3a' exp2syn AMPA_ExcToInh.json 1.5
2169 node_type_id=='481001895' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.5
2170 node_type_id=='481001895' pop_name=='i5Htr3a' exp2syn AMPA_ExcToInh.json 1.5
2171 node_type_id=='481136138' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.5
2172 node_type_id=='481136138' pop_name=='i5Htr3a' exp2syn AMPA_ExcToInh.json 1.5
2173 node_type_id=='482644550' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.5
2174 node_type_id=='482644550' pop_name=='i5Htr3a' exp2syn AMPA_ExcToInh.json 1.5
2176 node_type_id=='477135941' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
2177 node_type_id=='483061182' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
2178 node_type_id=='485909730' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
2179 node_type_id=='486146717' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
2180 node_type_id=='478110866' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToInh.json 1.5
2181 node_type_id=='481001895' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToInh.json 1.5
2182 node_type_id=='481136138' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToInh.json 1.5
2183 node_type_id=='482644550' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToInh.json 1.5
2185 node_type_id=='477135941' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
2186 node_type_id=='483061182' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
2187 node_type_id=='485909730' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
2188 node_type_id=='486146717' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
2189 node_type_id=='487601493' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
2190 node_type_id=='478110866' pop_name=='LIFi4Sst' exp2syn GABA_InhToInh.json 1.5
2191 node_type_id=='481001895' pop_name=='LIFi4Sst' exp2syn GABA_InhToInh.json 1.5
2192 node_type_id=='481136138' pop_name=='LIFi4Sst' exp2syn GABA_InhToInh.json 1.5
2193 node_type_id=='482644550' pop_name=='LIFi4Sst' exp2syn GABA_InhToInh.json 1.5
2195 node_type_id=='477135941' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
2196 node_type_id=='483061182' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
2197 node_type_id=='485909730' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
2198 node_type_id=='486146717' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
2199 node_type_id=='487601493' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
2200 node_type_id=='478110866' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToInh.json 1.5
2201 node_type_id=='481001895' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToInh.json 1.5
2202 node_type_id=='481136138' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToInh.json 1.5
2203 node_type_id=='482644550' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToInh.json 1.5
2205 node_type_id=='477135941' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
2206 node_type_id=='483061182' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
2207 node_type_id=='485909730' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
2208 node_type_id=='486146717' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
2209 node_type_id=='478110866' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
2210 node_type_id=='481001895' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
2211 node_type_id=='481136138' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
2212 node_type_id=='482644550' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
2214 node_type_id=='478110866' pop_name=='LIFe6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
2215 node_type_id=='481001895' pop_name=='LIFe6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
2216 node_type_id=='481136138' pop_name=='LIFe6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
2217 node_type_id=='482644550' pop_name=='LIFe6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
2219 node_type_id=='478110866' pop_name=='LIFi6Htr3a' exp2syn GABA_InhToInh.json 1.5
2220 node_type_id=='481001895' pop_name=='LIFi6Htr3a' exp2syn GABA_InhToInh.json 1.5
2221 node_type_id=='481136138' pop_name=='LIFi6Htr3a' exp2syn GABA_InhToInh.json 1.5
2222 node_type_id=='482644550' pop_name=='LIFi6Htr3a' exp2syn GABA_InhToInh.json 1.5
2224 node_type_id=='477135941' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
2225 node_type_id=='477135941' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
2226 node_type_id=='483061182' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
2227 node_type_id=='483061182' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
2228 node_type_id=='485909730' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
2229 node_type_id=='486146717' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
2230 node_type_id=='486146717' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
2231 node_type_id=='477135941' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
2232 node_type_id=='483061182' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
2233 node_type_id=='485909730' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
2234 node_type_id=='486146717' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
2235 node_type_id=='477135941' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
2236 node_type_id=='483061182' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
2237 node_type_id=='485909730' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
2238 node_type_id=='486146717' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
2239 node_type_id=='478110866' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToInh.json 1.5
2240 node_type_id=='482644550' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToInh.json 1.5
2242 node_type_id=='478110866' pop_name=='LIFi6Sst' exp2syn GABA_InhToInh.json 1.5
2243 node_type_id=='481001895' pop_name=='LIFi6Sst' exp2syn GABA_InhToInh.json 1.5
2244 node_type_id=='481136138' pop_name=='LIFi6Sst' exp2syn GABA_InhToInh.json 1.5
2245 node_type_id=='482644550' pop_name=='LIFi6Sst' exp2syn GABA_InhToInh.json 1.5
2247 node_type_id=='477135941' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
2248 node_type_id=='483061182' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
2249 node_type_id=='485909730' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
2250 node_type_id=='486146717' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
2251 node_type_id=='478110866' pop_name=='LIFi5Sst' exp2syn GABA_InhToInh.json 1.5
2252 node_type_id=='481001895' pop_name=='LIFi5Sst' exp2syn GABA_InhToInh.json 1.5
2253 node_type_id=='481136138' pop_name=='LIFi5Sst' exp2syn GABA_InhToInh.json 1.5
2254 node_type_id=='482644550' pop_name=='LIFi5Sst' exp2syn GABA_InhToInh.json 1.5
2256 node_type_id=='477135941' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
2257 node_type_id=='483061182' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
2258 node_type_id=='485909730' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
2259 node_type_id=='486146717' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
2260 node_type_id=='487601493' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
2261 node_type_id=='477135941' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
2262 node_type_id=='483061182' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
2263 node_type_id=='485909730' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
2264 node_type_id=='486146717' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
2278 node_type_id=='486146717' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
2288 node_type_id=='487601493' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
2291 node_type_id=='487601493' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
2295 node_type_id=='485909730' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
2302 node_type_id=='485909730' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
2309 node_type_id=='487601493' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
2311 node_type_id=='313861608' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2312 node_type_id=='321023397' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2313 node_type_id=='333785962' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2314 node_type_id=='396608557' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2315 node_type_id=='469610831' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2316 node_type_id=='471077857' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2317 node_type_id=='471085676' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2318 node_type_id=='478793814' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2319 node_type_id=='486783119' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
2322 node_type_id=='313861608' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2323 node_type_id=='321023397' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2324 node_type_id=='333785962' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2325 node_type_id=='396608557' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2326 node_type_id=='469610831' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2327 node_type_id=='471077857' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2328 node_type_id=='471085676' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2329 node_type_id=='478793814' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2330 node_type_id=='486783119' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
2333 node_type_id=='313861608' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2334 node_type_id=='321023397' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2335 node_type_id=='333785962' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2336 node_type_id=='396608557' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2337 node_type_id=='469610831' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2338 node_type_id=='471077857' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2339 node_type_id=='471085676' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2340 node_type_id=='478793814' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2341 node_type_id=='486783119' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.6
2343 node_type_id=='313861608' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2344 node_type_id=='321023397' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2345 node_type_id=='333785962' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2346 node_type_id=='396608557' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2347 node_type_id=='469610831' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2348 node_type_id=='471077857' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2349 node_type_id=='471085676' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2350 node_type_id=='478793814' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2351 node_type_id=='486783119' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
2354 node_type_id=='313861608' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2355 node_type_id=='321023397' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2356 node_type_id=='333785962' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2357 node_type_id=='396608557' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2358 node_type_id=='469610831' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2359 node_type_id=='471077857' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2360 node_type_id=='471085676' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2361 node_type_id=='478793814' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2362 node_type_id=='486783119' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
2365 node_type_id=='313861608' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2366 node_type_id=='321023397' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2367 node_type_id=='333785962' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2368 node_type_id=='396608557' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2369 node_type_id=='469610831' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2370 node_type_id=='471077857' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2371 node_type_id=='471085676' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2372 node_type_id=='478793814' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2373 node_type_id=='486783119' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
2376 node_type_id=='313861608' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2377 node_type_id=='321023397' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2378 node_type_id=='333785962' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2379 node_type_id=='396608557' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2380 node_type_id=='469610831' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2381 node_type_id=='471077857' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2382 node_type_id=='471085676' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2383 node_type_id=='478793814' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2384 node_type_id=='486783119' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
2387 node_type_id=='313861608' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2388 node_type_id=='321023397' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2389 node_type_id=='333785962' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2390 node_type_id=='396608557' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2391 node_type_id=='469610831' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2392 node_type_id=='471077857' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2393 node_type_id=='471085676' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2394 node_type_id=='478793814' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2395 node_type_id=='486783119' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
2398 node_type_id=='313861608' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2399 node_type_id=='321023397' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2400 node_type_id=='321023397' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2401 node_type_id=='333785962' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2402 node_type_id=='333785962' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2403 node_type_id=='396608557' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2404 node_type_id=='469610831' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2405 node_type_id=='471077857' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2406 node_type_id=='471085676' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2407 node_type_id=='471085676' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2408 node_type_id=='478793814' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2409 node_type_id=='486783119' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2410 node_type_id=='486783119' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
2415 node_type_id=='313861608' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2416 node_type_id=='321023397' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2417 node_type_id=='333785962' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2418 node_type_id=='396608557' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2419 node_type_id=='469610831' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2420 node_type_id=='471077857' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2421 node_type_id=='471085676' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2422 node_type_id=='478793814' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2423 node_type_id=='486783119' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
2426 node_type_id=='313861608' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2427 node_type_id=='321023397' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2428 node_type_id=='333785962' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2429 node_type_id=='396608557' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2430 node_type_id=='469610831' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2431 node_type_id=='471077857' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2432 node_type_id=='471085676' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2433 node_type_id=='478793814' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2434 node_type_id=='486783119' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
2437 node_type_id=='313861608' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2438 node_type_id=='321023397' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2439 node_type_id=='333785962' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2440 node_type_id=='396608557' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2441 node_type_id=='469610831' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2442 node_type_id=='471077857' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2443 node_type_id=='471085676' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2444 node_type_id=='478793814' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2445 node_type_id=='486783119' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
2448 node_type_id=='313861608' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2449 node_type_id=='321023397' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2450 node_type_id=='333785962' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2451 node_type_id=='396608557' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2452 node_type_id=='469610831' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2453 node_type_id=='471077857' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2454 node_type_id=='471085676' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2455 node_type_id=='478793814' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2456 node_type_id=='486783119' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
2459 node_type_id=='313861608' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2460 node_type_id=='321023397' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2461 node_type_id=='333785962' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2462 node_type_id=='396608557' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2463 node_type_id=='469610831' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2464 node_type_id=='471077857' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2465 node_type_id=='471085676' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2466 node_type_id=='478793814' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2467 node_type_id=='486783119' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.2
2469 node_type_id=='313861608' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2470 node_type_id=='321023397' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2471 node_type_id=='333785962' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2472 node_type_id=='396608557' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2473 node_type_id=='469610831' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2474 node_type_id=='471077857' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2475 node_type_id=='471085676' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2476 node_type_id=='478793814' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2477 node_type_id=='486783119' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2480 node_type_id=='321023397' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2481 node_type_id=='333785962' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2482 node_type_id=='396608557' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2483 node_type_id=='471077857' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2484 node_type_id=='471085676' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2485 node_type_id=='478793814' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2486 node_type_id=='486783119' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
2491 node_type_id=='321023397' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
2492 node_type_id=='321023397' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2493 node_type_id=='333785962' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
2494 node_type_id=='333785962' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2495 node_type_id=='396608557' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
2496 node_type_id=='396608557' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
2497 node_type_id=='471077857' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
